SpatialDim,ParentLocation,TimeDim,PM25_mean,PM25_lower_CI,PM25_upper_CI
202,,2010,31.79272,24.56158,41.63795
202,,2011,32.11836,24.84744,42.02667
202,,2012,32.52763,25.17765,42.60997
202,,2013,31.71878,24.43323,41.38021
202,,2014,32.01954,24.71232,41.8947
202,,2015,33.62414,26.02509,43.99263
202,,2016,33.60248,25.9319,43.93473
202,,2017,33.39716,25.83645,43.70604
202,,2018,33.14215,25.6133,43.24276
202,,2019,32.69679,25.12191,42.47457
419,,2010,17.97146,16.71219,19.09285
419,,2011,18.35907,17.36523,19.42948
419,,2012,17.7784,16.59584,18.68428
419,,2013,18.01339,16.97718,19.15099
419,,2014,17.57599,16.61323,18.46667
419,,2015,17.25153,16.16178,18.20798
419,,2016,16.95964,16.05439,18.09782
419,,2017,17.36015,16.34587,18.55757
419,,2018,15.45388,14.60837,16.38204
419,,2019,14.9579,14.04134,15.9998
513,,2010,13.69349,13.21027,14.20196
513,,2011,13.6621,13.22202,14.11614
513,,2012,12.64094,12.27399,13.00531
513,,2013,12.29875,11.89401,12.73069
513,,2014,11.97128,11.55353,12.44834
513,,2015,11.63735,11.30641,12.05762
513,,2016,10.70538,10.37504,11.07562
513,,2017,10.84737,10.53511,11.23554
513,,2018,11.13306,10.82508,11.47686
513,,2019,10.04155,9.71614,10.38357
53,,2010,9.08553,8.20803,9.96028
53,,2011,8.15176,7.36955,8.76504
53,,2012,7.37259,6.93893,7.84186
53,,2013,7.29631,6.93373,7.61962
53,,2014,6.95679,6.65374,7.19512
53,,2015,6.65513,6.38013,6.93692
53,,2016,6.70996,6.4216,7.00485
53,,2017,6.92783,6.60128,7.26086
53,,2018,7.16285,6.762,7.56213
53,,2019,8.88227,8.57049,9.20649
543,,2010,8.31275,3.21316,17.55835
543,,2011,8.03704,3.26408,18.06838
543,,2012,8.1255,3.23345,18.30424
543,,2013,8.14817,3.09618,18.13859
543,,2014,8.15123,3.27495,17.80158
543,,2015,8.6194,3.58258,18.32838
543,,2016,8.42052,3.44882,18.14097
543,,2017,8.56436,3.45548,18.12342
543,,2018,8.63677,3.39575,18.14949
543,,2019,8.58667,3.57468,18.0253
62,,2010,52.9542,48.20049,57.52028
62,,2011,52.96619,50.06429,55.58823
62,,2012,53.65272,51.45487,55.9736
62,,2013,55.82597,52.81759,58.56765
62,,2014,53.5476,50.88921,56.27854
62,,2015,53.21841,50.72365,55.74703
62,,2016,50.96171,48.52467,53.70082
62,,2017,49.34969,47.00556,51.72123
62,,2018,53.34119,50.74024,55.94231
62,,2019,48.30671,46.17471,50.67482
747,,2010,35.18342,30.13345,41.00821
747,,2011,35.07014,29.93653,40.72673
747,,2012,35.56683,30.43085,41.35209
747,,2013,35.46949,30.42883,41.45521
747,,2014,34.86758,29.9448,40.80531
747,,2015,35.83268,30.80543,41.94906
747,,2016,35.53558,30.53781,41.60651
747,,2017,35.94769,30.89211,42.15714
747,,2018,36.10581,31.06338,42.3843
747,,2019,35.94189,30.86498,42.29315
753,,2010,38.21828,36.45383,39.85841
753,,2011,40.73898,36.30338,45.73528
753,,2012,41.85703,37.67975,45.52277
753,,2013,49.52913,47.29313,51.57485
753,,2014,42.73972,41.11013,44.32297
753,,2015,40.4442,38.89145,41.93837
753,,2016,38.23954,36.77331,39.63836
753,,2017,36.9875,35.63405,38.21717
753,,2018,32.82319,31.62344,33.95021
753,,2019,31.55598,30.38555,32.49792
AFG,Eastern Mediterranean,2010,68.96605,49.48253,96.51297
AFG,Eastern Mediterranean,2011,66.94454,48.90072,92.61683
AFG,Eastern Mediterranean,2012,68.25744,49.59602,94.01766
AFG,Eastern Mediterranean,2013,72.18289,52.57123,99.66944
AFG,Eastern Mediterranean,2014,68.05715,49.35964,93.42773
AFG,Eastern Mediterranean,2015,67.2032,49.04869,92.66884
AFG,Eastern Mediterranean,2016,64.00314,46.00713,87.23201
AFG,Eastern Mediterranean,2017,61.77561,44.80775,85.24496
AFG,Eastern Mediterranean,2018,70.25405,50.6232,97.14645
AFG,Eastern Mediterranean,2019,62.48616,45.0385,86.46475
AFR,,2010,31.55601,24.7638,41.01253
AFR,,2011,31.88515,25.05364,41.39494
AFR,,2012,32.33243,25.45346,42.00259
AFR,,2013,31.48955,24.63107,40.78082
AFR,,2014,31.84252,24.99303,41.33236
AFR,,2015,33.39974,26.27522,43.36559
AFR,,2016,33.40155,26.21019,43.44526
AFR,,2017,33.21602,26.13107,43.12698
AFR,,2018,32.94913,25.86876,42.66367
AFR,,2019,32.52097,25.38894,41.93688
AGO,Africa,2010,24.1984,6.16704,65.55157
AGO,Africa,2011,24.67357,6.18201,67.98953
AGO,Africa,2012,24.0083,6.12695,65.44965
AGO,Africa,2013,24.53186,6.11282,68.8831
AGO,Africa,2014,24.11941,6.0244,68.29617
AGO,Africa,2015,25.03078,6.02896,73.13954
AGO,Africa,2016,26.0812,6.00523,80.35371
AGO,Africa,2017,25.44195,5.89409,78.84233
AGO,Africa,2018,25.85236,5.83872,82.45705
AGO,Africa,2019,27.16477,5.8472,89.90965
ALB,Europe,2010,21.9487,19.82468,24.69097
ALB,Europe,2011,22.9965,20.5653,25.74749
ALB,Europe,2012,21.70175,19.51096,24.28359
ALB,Europe,2013,19.77038,17.95276,22.19475
ALB,Europe,2014,19.13142,17.33539,21.32077
ALB,Europe,2015,18.98271,17.17095,21.22888
ALB,Europe,2016,18.14981,16.41937,20.18189
ALB,Europe,2017,19.00622,17.2217,21.11586
ALB,Europe,2018,19.75808,17.96853,21.90301
ALB,Europe,2019,16.27997,14.73426,18.20503
AMR,,2010,14.74427,13.96488,15.47034
AMR,,2011,15.02574,14.43077,15.69373
AMR,,2012,14.56347,13.8266,15.13937
AMR,,2013,14.60512,13.96276,15.3076
AMR,,2014,14.28605,13.64871,14.83327
AMR,,2015,13.97896,13.26343,14.59902
AMR,,2016,13.51915,12.9471,14.25459
AMR,,2017,13.9361,13.2816,14.70507
AMR,,2018,12.78496,12.24686,13.37841
AMR,,2019,12.13756,11.567,12.79998
AND,Europe,2010,11.42903,10.06889,13.4325
AND,Europe,2011,11.66004,10.24671,13.6923
AND,Europe,2012,10.79727,9.4372,12.70609
AND,Europe,2013,10.14877,8.87914,11.93458
AND,Europe,2014,9.34741,8.22862,11.0447
AND,Europe,2015,9.94171,8.72074,11.68
AND,Europe,2016,9.06227,7.93061,10.709
AND,Europe,2017,9.30733,8.1587,10.97015
AND,Europe,2018,9.21394,8.08418,10.84639
AND,Europe,2019,8.52423,7.4929,10.05173
ARE,Eastern Mediterranean,2010,43.70844,37.39184,52.89176
ARE,Eastern Mediterranean,2011,43.53498,37.22031,52.54435
ARE,Eastern Mediterranean,2012,43.93421,37.5329,53.25588
ARE,Eastern Mediterranean,2013,42.88311,36.59595,51.69864
ARE,Eastern Mediterranean,2014,41.33546,35.22762,49.58349
ARE,Eastern Mediterranean,2015,43.92792,37.58848,53.4101
ARE,Eastern Mediterranean,2016,42.88604,36.71036,51.86847
ARE,Eastern Mediterranean,2017,43.32676,37.09711,52.5681
ARE,Eastern Mediterranean,2018,43.09622,36.91678,52.28174
ARE,Eastern Mediterranean,2019,41.7495,35.66267,50.29273
ARG,Americas,2010,13.13748,9.67834,17.12469
ARG,Americas,2011,13.22056,9.9567,17.16817
ARG,Americas,2012,12.94834,9.27401,16.52597
ARG,Americas,2013,14.01846,10.46776,18.07181
ARG,Americas,2014,13.56491,10.2255,17.6057
ARG,Americas,2015,14.18288,10.46107,18.33166
ARG,Americas,2016,13.93109,10.47123,18.20022
ARG,Americas,2017,13.23692,9.73961,17.76179
ARG,Americas,2018,12.60073,9.09922,16.67906
ARG,Americas,2019,12.04087,8.91674,15.56759
ARM,Europe,2010,40.89928,28.63088,57.4707
ARM,Europe,2011,46.45905,32.91418,67.81555
ARM,Europe,2012,45.89738,31.89633,68.07713
ARM,Europe,2013,42.84965,30.87923,60.03945
ARM,Europe,2014,40.55938,29.41124,57.64745
ARM,Europe,2015,40.58537,30.19027,56.60687
ARM,Europe,2016,40.0427,28.37958,58.57903
ARM,Europe,2017,37.75576,28.16697,55.16226
ARM,Europe,2018,37.0863,28.54354,51.35327
ARM,Europe,2019,34.12674,24.44218,47.09907
ATG,Americas,2010,8.16597,5.29781,12.09069
ATG,Americas,2011,7.79362,5.18979,11.62903
ATG,Americas,2012,8.19812,5.82585,11.90217
ATG,Americas,2013,8.05258,5.51049,11.45561
ATG,Americas,2014,8.49694,5.92706,11.8367
ATG,Americas,2015,8.89159,6.03408,12.30669
ATG,Americas,2016,8.9538,6.03262,13.15228
ATG,Americas,2017,9.26532,6.48624,13.63168
ATG,Americas,2018,8.86972,6.11885,13.04637
ATG,Americas,2019,8.29693,5.71614,11.53945
AUS,Western Pacific,2010,9.03381,8.13535,9.93322
AUS,Western Pacific,2011,8.0759,7.30178,8.67811
AUS,Western Pacific,2012,7.31418,6.81772,7.84952
AUS,Western Pacific,2013,7.25562,6.85574,7.62506
AUS,Western Pacific,2014,6.91137,6.5992,7.16662
AUS,Western Pacific,2015,6.6018,6.30652,6.93227
AUS,Western Pacific,2016,6.6731,6.37029,7.02443
AUS,Western Pacific,2017,6.88756,6.54799,7.21251
AUS,Western Pacific,2018,7.10973,6.7098,7.53479
AUS,Western Pacific,2019,8.93323,8.60817,9.27335
AUT,Europe,2010,15.62129,15.20373,16.03745
AUT,Europe,2011,15.98621,15.59216,16.49424
AUT,Europe,2012,14.24784,13.85472,14.70528
AUT,Europe,2013,13.98012,13.593,14.42503
AUT,Europe,2014,12.98472,12.66246,13.4055
AUT,Europe,2015,13.62845,13.28801,14.05768
AUT,Europe,2016,12.27973,11.93706,12.68196
AUT,Europe,2017,12.31771,12.00417,12.67862
AUT,Europe,2018,12.67567,12.37275,13.0899
AUT,Europe,2019,11.50796,11.19759,11.87887
AZE,Europe,2010,30.1081,14.87964,51.80972
AZE,Europe,2011,33.92017,18.77048,55.05808
AZE,Europe,2012,33.58166,17.68231,54.94222
AZE,Europe,2013,31.35332,18.23163,51.63799
AZE,Europe,2014,29.929,17.09147,46.57446
AZE,Europe,2015,29.66727,16.39696,49.72416
AZE,Europe,2016,28.84057,16.23242,45.55726
AZE,Europe,2017,27.47704,15.26123,43.11614
AZE,Europe,2018,26.96124,15.43623,42.1727
AZE,Europe,2019,24.64286,13.74471,37.53818
BDI,Africa,2010,27.83957,10.72562,60.64909
BDI,Africa,2011,27.69889,10.76744,60.30953
BDI,Africa,2012,28.28679,10.77185,61.6126
BDI,Africa,2013,28.2065,10.8105,61.46378
BDI,Africa,2014,28.28168,10.84213,61.61383
BDI,Africa,2015,28.3709,10.8674,61.82419
BDI,Africa,2016,28.36512,10.90896,61.8043
BDI,Africa,2017,27.63488,10.983,60.13822
BDI,Africa,2018,27.98169,11.01157,60.89815
BDI,Africa,2019,27.99587,11.05398,60.89269
BEL,Europe,2010,16.07608,15.49671,16.62916
BEL,Europe,2011,16.2887,15.73583,16.87692
BEL,Europe,2012,14.64482,14.11652,15.14209
BEL,Europe,2013,14.41417,13.96129,14.93697
BEL,Europe,2014,13.12651,12.69545,13.57019
BEL,Europe,2015,13.27885,12.81625,13.71733
BEL,Europe,2016,12.36674,11.94126,12.75846
BEL,Europe,2017,12.32764,11.89874,12.72787
BEL,Europe,2018,12.16104,11.75024,12.57806
BEL,Europe,2019,11.25612,10.86502,11.61927
BEN,Africa,2010,30.97376,20.25751,47.00889
BEN,Africa,2011,31.36923,20.34707,47.16818
BEN,Africa,2012,31.84715,20.42336,48.03344
BEN,Africa,2013,30.8411,20.30911,46.33255
BEN,Africa,2014,31.14171,20.38918,47.15877
BEN,Africa,2015,33.10973,20.60392,49.94812
BEN,Africa,2016,32.72527,20.63748,49.52052
BEN,Africa,2017,32.66209,20.66597,49.35632
BEN,Africa,2018,32.33744,20.68534,48.67599
BEN,Africa,2019,31.51453,20.61807,47.26878
BFA,Africa,2010,41.29936,16.22436,92.76271
BFA,Africa,2011,40.39413,16.23129,90.24745
BFA,Africa,2012,41.16909,16.32265,92.25567
BFA,Africa,2013,38.51253,16.1966,85.32038
BFA,Africa,2014,40.01653,16.3214,89.34528
BFA,Africa,2015,43.63248,16.72865,99.32209
BFA,Africa,2016,43.05181,16.66077,97.72337
BFA,Africa,2017,42.74336,16.60436,96.92304
BFA,Africa,2018,41.76688,16.59944,94.19021
BFA,Africa,2019,40.74491,16.57396,91.48408
BGD,South-East Asia,2010,49.42935,43.01075,56.00201
BGD,South-East Asia,2011,49.96579,45.04827,55.15341
BGD,South-East Asia,2012,50.8172,46.02346,55.91933
BGD,South-East Asia,2013,52.86825,47.75843,57.96684
BGD,South-East Asia,2014,50.96257,46.10955,56.05903
BGD,South-East Asia,2015,50.62575,45.48405,55.38021
BGD,South-East Asia,2016,47.77741,43.26912,52.87175
BGD,South-East Asia,2017,46.18553,41.55117,50.85063
BGD,South-East Asia,2018,50.66434,45.61072,55.9308
BGD,South-East Asia,2019,45.98906,41.64632,51.00336
BGR,Europe,2010,23.87244,22.71894,25.02026
BGR,Europe,2011,24.29317,23.14418,25.55143
BGR,Europe,2012,22.21629,21.11547,23.33725
BGR,Europe,2013,21.16338,20.18781,22.29546
BGR,Europe,2014,21.16684,20.20967,22.21032
BGR,Europe,2015,20.41206,19.51418,21.558
BGR,Europe,2016,19.62786,18.73674,20.6808
BGR,Europe,2017,20.30481,19.32013,21.26383
BGR,Europe,2018,20.39639,19.36919,21.42289
BGR,Europe,2019,17.29031,16.53617,18.20649
BHR,Eastern Mediterranean,2010,55.87221,49.02154,62.43982
BHR,Eastern Mediterranean,2011,54.68996,48.21415,60.9224
BHR,Eastern Mediterranean,2012,54.40328,48.04139,60.6187
BHR,Eastern Mediterranean,2013,52.80459,46.76694,59.04012
BHR,Eastern Mediterranean,2014,50.11634,44.31294,55.38984
BHR,Eastern Mediterranean,2015,56.37947,49.48241,63.07874
BHR,Eastern Mediterranean,2016,52.90089,46.87084,59.14804
BHR,Eastern Mediterranean,2017,54.71749,48.3215,60.97829
BHR,Eastern Mediterranean,2018,54.49085,48.17091,60.76116
BHR,Eastern Mediterranean,2019,51.81722,45.87671,57.65585
BHS,Americas,2010,4.96926,3.48193,7.04126
BHS,Americas,2011,4.91879,3.50297,7.48349
BHS,Americas,2012,5.28044,3.78633,7.9862
BHS,Americas,2013,5.07954,3.68935,7.08999
BHS,Americas,2014,5.31808,3.87092,7.48432
BHS,Americas,2015,5.32066,3.89478,7.79033
BHS,Americas,2016,5.55845,4.09215,7.72095
BHS,Americas,2017,5.80244,4.15509,8.30165
BHS,Americas,2018,5.61226,4.18131,7.70159
BHS,Americas,2019,5.19903,3.76537,7.04513
BIH,Europe,2010,34.91059,32.26172,38.48209
BIH,Europe,2011,36.5729,34.11369,40.21894
BIH,Europe,2012,34.05842,31.39425,37.21229
BIH,Europe,2013,31.48972,28.85099,34.65585
BIH,Europe,2014,32.07207,29.56224,35.33261
BIH,Europe,2015,30.73886,28.34785,34.0028
BIH,Europe,2016,29.70925,27.37463,32.604
BIH,Europe,2017,31.40318,28.81131,34.36224
BIH,Europe,2018,32.0164,29.54042,35.03763
BIH,Europe,2019,26.19402,24.23331,28.66775
BLR,Europe,2010,19.90926,16.58192,22.07594
BLR,Europe,2011,18.10344,15.66589,20.38593
BLR,Europe,2012,17.35394,15.32902,19.93063
BLR,Europe,2013,17.94123,15.55657,20.14824
BLR,Europe,2014,18.76572,16.13702,22.07441
BLR,Europe,2015,16.49174,14.11062,18.84106
BLR,Europe,2016,14.7773,12.57031,16.91396
BLR,Europe,2017,14.36545,12.08945,16.53841
BLR,Europe,2018,16.08948,13.86915,18.39727
BLR,Europe,2019,15.48201,13.25131,17.70501
BLZ,Americas,2010,9.91087,4.10912,20.14463
BLZ,Americas,2011,9.80176,4.04398,19.96364
BLZ,Americas,2012,10.17558,4.02518,20.07505
BLZ,Americas,2013,10.24834,4.01232,20.04129
BLZ,Americas,2014,10.79746,4.16212,21.2438
BLZ,Americas,2015,11.0954,4.21514,22.65034
BLZ,Americas,2016,11.10206,4.47094,21.96023
BLZ,Americas,2017,11.36383,4.79684,22.56754
BLZ,Americas,2018,10.90041,4.59571,20.92438
BLZ,Americas,2019,10.50946,4.32671,20.50485
BOL,Americas,2010,28.03159,20.0763,38.65093
BOL,Americas,2011,25.82634,18.17856,35.96765
BOL,Americas,2012,26.2593,18.59113,37.96269
BOL,Americas,2013,26.52307,18.12649,37.51853
BOL,Americas,2014,27.47979,20.11819,37.70195
BOL,Americas,2015,26.50242,18.67646,37.49584
BOL,Americas,2016,26.40407,18.00563,35.80453
BOL,Americas,2017,24.17303,16.59295,32.27301
BOL,Americas,2018,24.63357,17.37389,34.31382
BOL,Americas,2019,25.23416,16.40576,36.37403
BRA,Americas,2010,14.59709,12.4131,17.34789
BRA,Americas,2011,14.88721,12.86226,17.89803
BRA,Americas,2012,14.13799,12.0411,16.75962
BRA,Americas,2013,13.15358,11.38615,15.60961
BRA,Americas,2014,13.29311,11.52983,15.66098
BRA,Americas,2015,12.04713,10.46009,14.25813
BRA,Americas,2016,11.99646,10.33625,14.29787
BRA,Americas,2017,14.86497,12.81992,17.84735
BRA,Americas,2018,11.15102,9.64175,13.05544
BRA,Americas,2019,10.94008,9.3741,13.01441
BRB,Americas,2010,9.1456,6.11838,13.56944
BRB,Americas,2011,9.04454,6.23135,13.28705
BRB,Americas,2012,9.60352,6.9312,14.27154
BRB,Americas,2013,9.31516,6.32929,13.54416
BRB,Americas,2014,9.94912,6.70677,14.11165
BRB,Americas,2015,10.52567,7.12404,15.93849
BRB,Americas,2016,10.34492,6.91521,15.38457
BRB,Americas,2017,10.90575,7.71586,15.83205
BRB,Americas,2018,10.35542,7.14392,14.8283
BRB,Americas,2019,9.78987,6.90042,13.99169
BRN,Western Pacific,2010,8.33369,7.05794,10.05771
BRN,Western Pacific,2011,8.41756,7.0391,10.27199
BRN,Western Pacific,2012,7.61957,6.36116,9.31945
BRN,Western Pacific,2013,8.07865,6.79246,9.80436
BRN,Western Pacific,2014,8.01761,6.71346,9.7765
BRN,Western Pacific,2015,7.81317,6.53291,9.47028
BRN,Western Pacific,2016,7.91286,6.54127,9.60425
BRN,Western Pacific,2017,7.02539,5.93461,8.41194
BRN,Western Pacific,2018,6.69525,5.56211,8.131
BRN,Western Pacific,2019,6.86475,5.76094,8.32463
BTN,South-East Asia,2010,29.51405,25.86271,32.77781
BTN,South-East Asia,2011,29.08522,26.08069,32.07855
BTN,South-East Asia,2012,30.02531,26.93064,32.89039
BTN,South-East Asia,2013,30.6965,27.53521,33.50265
BTN,South-East Asia,2014,29.72429,26.71202,32.72455
BTN,South-East Asia,2015,29.04297,26.07037,31.83945
BTN,South-East Asia,2016,27.62854,24.76425,30.62699
BTN,South-East Asia,2017,26.49072,23.65901,29.0375
BTN,South-East Asia,2018,28.72968,25.76962,31.56663
BTN,South-East Asia,2019,26.09506,23.4566,28.80964
BWA,Africa,2010,14.13807,9.41925,20.68874
BWA,Africa,2011,13.68966,9.46153,20.03069
BWA,Africa,2012,12.99973,9.22319,19.17694
BWA,Africa,2013,12.80619,9.22527,18.87283
BWA,Africa,2014,12.77959,9.25015,18.72106
BWA,Africa,2015,12.88574,9.29275,19.00986
BWA,Africa,2016,12.68932,9.17409,18.47088
BWA,Africa,2017,13.11235,9.34494,19.29857
BWA,Africa,2018,12.94709,9.31037,19.07371
BWA,Africa,2019,12.8184,9.27155,18.77656
CAF,Africa,2010,27.86686,6.13014,77.14665
CAF,Africa,2011,28.59072,6.10495,80.24216
CAF,Africa,2012,27.84438,6.12263,76.80189
CAF,Africa,2013,26.61987,6.12019,71.85713
CAF,Africa,2014,27.61422,6.11579,76.35747
CAF,Africa,2015,29.06455,6.11611,82.39913
CAF,Africa,2016,29.15016,6.12621,82.35242
CAF,Africa,2017,27.93652,6.14729,77.57
CAF,Africa,2018,28.25056,6.13076,79.54117
CAF,Africa,2019,27.19802,6.12391,74.78985
CAN,Americas,2010,7.76265,7.55266,7.95774
CAN,Americas,2011,7.8737,7.67397,8.08056
CAN,Americas,2012,7.70689,7.50569,7.92353
CAN,Americas,2013,7.40761,7.19269,7.60694
CAN,Americas,2014,7.29134,7.06429,7.4959
CAN,Americas,2015,7.15364,6.97386,7.36702
CAN,Americas,2016,6.30748,6.1203,6.49844
CAN,Americas,2017,6.89968,6.69014,7.11228
CAN,Americas,2018,7.09267,6.89513,7.28893
CAN,Americas,2019,6.38944,6.21184,6.58921
CHE,Europe,2010,12.7588,12.45266,13.08182
CHE,Europe,2011,13.00391,12.67861,13.34542
CHE,Europe,2012,11.73932,11.4352,12.06579
CHE,Europe,2013,11.383,11.09542,11.73886
CHE,Europe,2014,10.50995,10.24479,10.81245
CHE,Europe,2015,10.81907,10.53169,11.12991
CHE,Europe,2016,9.98995,9.72104,10.31642
CHE,Europe,2017,9.88915,9.6313,10.15164
CHE,Europe,2018,10.01045,9.76644,10.29482
CHE,Europe,2019,8.96682,8.72737,9.22736
CHL,Americas,2010,22.25415,20.30292,24.51945
CHL,Americas,2011,22.50082,20.32126,24.73269
CHL,Americas,2012,22.0063,19.74787,23.92075
CHL,Americas,2013,23.82929,22.21099,25.54284
CHL,Americas,2014,23.14193,21.48914,24.68249
CHL,Americas,2015,24.15233,22.61198,25.59267
CHL,Americas,2016,23.74832,22.41596,25.50076
CHL,Americas,2017,22.69373,19.39431,26.33462
CHL,Americas,2018,21.46726,18.76713,24.24314
CHL,Americas,2019,20.48648,19.30897,21.88552
CHN,Western Pacific,2010,47.18253,44.59471,49.37545
CHN,Western Pacific,2011,51.9203,45.84776,59.44553
CHN,Western Pacific,2012,53.43098,46.71133,59.15378
CHN,Western Pacific,2013,64.92525,61.42609,67.88103
CHN,Western Pacific,2014,55.40258,52.78395,57.50008
CHN,Western Pacific,2015,51.76256,49.64072,53.54079
CHN,Western Pacific,2016,47.61291,45.75419,49.3504
CHN,Western Pacific,2017,46.89996,44.96159,48.35282
CHN,Western Pacific,2018,40.54193,38.85903,41.97225
CHN,Western Pacific,2019,38.153,36.68772,39.42328
CIV,Africa,2010,39.44081,22.40246,67.11949
CIV,Africa,2011,40.74937,22.65184,69.71018
CIV,Africa,2012,41.18663,22.77628,70.50396
CIV,Africa,2013,39.4543,22.43492,67.35093
CIV,Africa,2014,39.55348,22.51316,67.34094
CIV,Africa,2015,43.7615,23.31048,75.37354
CIV,Africa,2016,42.70035,23.1152,73.3188
CIV,Africa,2017,42.12337,23.03024,72.22634
CIV,Africa,2018,41.80919,23.01271,71.62626
CIV,Africa,2019,40.41493,22.75374,68.95625
CMR,Africa,2010,53.5823,36.65366,75.53052
CMR,Africa,2011,54.40143,37.07266,76.8173
CMR,Africa,2012,55.42413,37.53907,78.82983
CMR,Africa,2013,53.04467,36.93417,73.58737
CMR,Africa,2014,53.82225,37.32844,75.19802
CMR,Africa,2015,59.08734,39.2026,85.56132
CMR,Africa,2016,59.19735,39.44447,85.73857
CMR,Africa,2017,59.29862,39.58753,85.7222
CMR,Africa,2018,57.80493,39.36504,83.20191
CMR,Africa,2019,56.36692,39.06441,79.81277
COD,Africa,2010,31.83993,7.08997,101.1873
COD,Africa,2011,31.62003,7.07496,100.09592
COD,Africa,2012,32.14339,7.10835,102.86786
COD,Africa,2013,32.08453,7.13178,103.64235
COD,Africa,2014,31.46924,7.09383,99.24383
COD,Africa,2015,32.20523,7.14265,102.29582
COD,Africa,2016,32.98959,7.18372,106.50362
COD,Africa,2017,31.32414,7.10229,97.99298
COD,Africa,2018,31.46394,7.11562,99.11709
COD,Africa,2019,31.57858,7.13131,99.19326
COG,Africa,2010,30.35857,6.67821,109.47043
COG,Africa,2011,30.49804,6.67088,110.19675
COG,Africa,2012,29.84971,6.62927,105.26006
COG,Africa,2013,29.90465,6.57752,106.29963
COG,Africa,2014,28.64988,6.47212,97.24881
COG,Africa,2015,28.98937,6.45328,98.67905
COG,Africa,2016,30.03266,6.51889,105.94798
COG,Africa,2017,28.76763,6.39227,97.69289
COG,Africa,2018,29.26944,6.42244,100.88085
COG,Africa,2019,29.48397,6.4154,102.37134
COK,Western Pacific,2010,7.45866,2.82072,18.25605
COK,Western Pacific,2011,7.29535,3.09102,18.22571
COK,Western Pacific,2012,7.43088,3.26892,16.66348
COK,Western Pacific,2013,7.43945,3.30831,17.15364
COK,Western Pacific,2014,7.36474,3.2083,16.83613
COK,Western Pacific,2015,7.45319,3.15145,15.44117
COK,Western Pacific,2016,7.62076,3.16522,17.56353
COK,Western Pacific,2017,7.59942,3.07597,17.22568
COK,Western Pacific,2018,7.76376,2.78454,17.3652
COK,Western Pacific,2019,7.80121,3.25406,16.8475
COL,Americas,2010,17.41506,14.58364,20.26944
COL,Americas,2011,17.84735,15.14,20.72984
COL,Americas,2012,17.18047,14.86967,19.89645
COL,Americas,2013,18.07776,15.36034,21.0866
COL,Americas,2014,17.21034,15.10384,19.36302
COL,Americas,2015,17.3316,14.84878,19.90937
COL,Americas,2016,16.90482,14.19541,19.92404
COL,Americas,2017,15.90059,13.66562,18.12395
COL,Americas,2018,14.72127,12.1436,16.82288
COL,Americas,2019,14.03552,11.70359,16.76389
COM,Africa,2010,13.735,7.09424,21.84288
COM,Africa,2011,13.8865,7.16176,22.22646
COM,Africa,2012,14.16312,7.28009,23.06364
COM,Africa,2013,14.0733,7.24737,22.68487
COM,Africa,2014,14.24112,7.32066,23.28017
COM,Africa,2015,14.53778,7.44545,24.38887
COM,Africa,2016,14.15413,7.2935,22.86106
COM,Africa,2017,14.29056,7.35383,23.3463
COM,Africa,2018,14.41939,7.41082,23.80622
COM,Africa,2019,14.3724,7.39556,23.58476
CPV,Africa,2010,28.17148,14.98019,49.69306
CPV,Africa,2011,31.06129,16.51798,56.59063
CPV,Africa,2012,31.92126,16.90444,58.83924
CPV,Africa,2013,30.71544,16.36776,55.74798
CPV,Africa,2014,30.11248,16.08741,54.27568
CPV,Africa,2015,33.37649,17.39168,63.24799
CPV,Africa,2016,31.82663,16.89737,58.25654
CPV,Africa,2017,32.59455,17.17469,60.60027
CPV,Africa,2018,31.19557,16.60968,56.67449
CPV,Africa,2019,31.08072,16.562,56.39456
CRI,Americas,2010,18.34723,15.70891,21.53861
CRI,Americas,2011,19.17703,16.51972,22.58869
CRI,Americas,2012,18.51075,16.01571,21.75597
CRI,Americas,2013,19.14176,16.83236,22.10104
CRI,Americas,2014,18.0355,15.60077,20.97516
CRI,Americas,2015,18.31777,15.71759,21.91936
CRI,Americas,2016,17.8607,15.34735,20.57492
CRI,Americas,2017,17.0471,14.66509,19.73546
CRI,Americas,2018,15.59229,13.77124,18.2455
CRI,Americas,2019,14.69544,12.73385,17.14028
CUB,Americas,2010,13.32336,8.92162,18.48292
CUB,Americas,2011,12.77719,9.07734,18.27593
CUB,Americas,2012,13.71305,9.57713,19.56664
CUB,Americas,2013,13.2396,9.73077,17.92031
CUB,Americas,2014,13.71356,9.87554,18.22297
CUB,Americas,2015,14.16391,10.47203,19.33276
CUB,Americas,2016,14.4658,10.58156,20.34779
CUB,Americas,2017,14.76059,10.71543,20.90546
CUB,Americas,2018,14.28114,10.10405,20.15069
CUB,Americas,2019,13.31979,9.728,19.28258
CYP,Europe,2010,18.5258,16.41898,20.56896
CYP,Europe,2011,17.56798,15.56612,19.50726
CYP,Europe,2012,16.22805,14.40752,18.05363
CYP,Europe,2013,16.11813,14.29896,17.88015
CYP,Europe,2014,14.88171,13.20791,16.51801
CYP,Europe,2015,15.12686,13.38502,16.81761
CYP,Europe,2016,13.67356,12.0871,15.23181
CYP,Europe,2017,14.60062,12.94112,16.16282
CYP,Europe,2018,15.38302,13.70266,17.16801
CYP,Europe,2019,14.51621,12.8623,16.16408
CZE,Europe,2010,20.24895,19.56009,20.90278
