Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
84953,AIR_9,GLOBAL,GLOBAL,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,1 517.92 [1 222.78-1 835.20],1517.92425,1222.77519,1835.1956,,2022-09-12T17:38:22+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
85156,AIR_9,UNREGION,15,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,27.94 [14.91-41.63],27.94223,14.91445,41.62988,,2022-09-12T16:32:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
85261,AIR_9,UNREGION,34,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,55.09 [38.34-69.52],55.09129,38.34435,69.52003,,2022-09-12T16:33:12+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
85277,AIR_9,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,55 [9-150],55.30508,8.70885,149.84304,,2022-08-26T09:26:24+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
85700,AIR_9,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,145 [55-261],145.22167,55.35428,261.0784,,2022-08-26T09:26:18+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
85724,AIR_9,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,720 [482-916],719.94092,482.32428,916.33491,,2022-08-26T09:26:07+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
91072,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,7.28 [5.02-9.67],7.27689,5.02038,9.66923,,2022-09-12T15:59:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
91566,AIR_9,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,190 [112-253],189.99178,112.37082,253.20275,,2022-08-26T09:26:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
91897,AIR_9,UNSDGREGION,UNSDG_CENTRALASIASOUTHERNASIA,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,14.48 [10.74-18.66],14.4845,10.73961,18.66382,,2022-09-12T15:58:38+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
96825,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,6.36 [3.45-9.50],6.35501,3.45067,9.50055,,2022-09-12T15:59:01+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
97812,AIR_9,UNREGION,143,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,6.64 [4.38-9.11],6.63564,4.37942,9.11145,,2022-09-12T16:32:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
98489,AIR_9,UNREGION,9,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,21.11 [7.74-38.81],21.10761,7.73989,38.80785,,2022-09-12T16:33:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
109865,AIR_9,UNSDGREGION,UNSDG_AUSTRALIANEWZEALAND,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,4.26 [1.99-7.71],4.26072,1.98878,7.70809,,2022-09-12T15:58:32+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
110214,AIR_9,REGION,AMR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,79.86 [44.70-110.09],79.85912,44.70059,110.08739,,2022-09-12T17:07:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
116139,AIR_9,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,74 [20-154],73.51222,19.95752,153.86678,,2022-08-26T09:25:45+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
122507,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,9.68 [1.98-24.20],9.68432,1.97934,24.19954,,2022-09-12T15:58:50+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
123288,AIR_9,REGION,EMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,16.05 [6.55-28.75],16.05127,6.55247,28.7512,,2022-09-12T17:08:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
123644,AIR_9,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,251 [154-364],250.67876,154.3245,363.88114,,2022-08-26T09:25:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
129474,AIR_9,UNSDGREGION,UNSDG_CENTRALASIASOUTHERNASIA,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,47.84 [20.69-84.80],47.83529,20.68764,84.8041,,2022-09-12T15:58:39+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
129672,AIR_9,COUNTRY,HND,AMR,YEAR,Americas,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,72 [35-112],71.58076,35.23594,111.74894,,2022-08-26T09:26:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
129887,AIR_9,UNSDGREGION,UNSDG_WESTERNASIANORTHERNAFR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,5.52 [2.23-9.96],5.51768,2.22695,9.96015,,2022-09-12T15:59:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
129959,AIR_9,COUNTRY,ISR,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,,,303 [231-383],302.64819,231.46766,383.46016,,2022-08-26T09:26:07+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
136554,AIR_9,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,89 [3-226],88.68596,2.52691,226.0197,,2022-08-26T09:26:00+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
142677,AIR_9,COUNTRY,DEU,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,584 [336-787],584.02007,336.29098,786.99699,,2022-08-26T09:25:56+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
143356,AIR_9,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,104 [32-216],103.9919,31.69398,216.44111,,2022-08-26T09:26:37+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
148075,AIR_9,REGION,EMR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,10.71 [4.52-19.03],10.7059,4.52371,19.03341,,2022-09-12T17:08:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
148546,AIR_9,UNREGION,419,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,1.96 [1.00-3.25],1.9584,0.99608,3.25256,,2022-09-12T16:32:41+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
149157,AIR_9,COUNTRY,PER,AMR,YEAR,Americas,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,27 [15-42],26.83978,14.89843,41.88564,,2022-08-26T09:26:22+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
149504,AIR_9,UNREGION,21,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,0.49 [0.13-1.12],0.48858,0.12593,1.12079,,2022-09-12T16:33:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
154154,AIR_9,COUNTRY,MLT,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,89 [21-204],89.07979,20.5718,204.19843,,2022-08-26T09:26:16+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
168733,AIR_9,UNREGION,150,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,20.23 [8.81-34.59],20.23463,8.81181,34.58756,,2022-09-12T16:32:38+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
173261,AIR_9,UNSDGREGION,UNSDG_OCEANIAexAUSNZL,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.66 [0.04-1.92],0.65595,0.03608,1.91511,,2022-09-12T15:58:53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
173345,AIR_9,UNSDGREGION,UNSDG_OCEANIAexAUSNZL,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,48.27 [8.09-84.01],48.27235,8.09101,84.00565,,2022-09-12T15:58:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
173996,AIR_9,REGION,AFR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,14.31 [7.49-21.40],14.3103,7.49265,21.39612,,2022-09-12T17:07:44+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
174986,AIR_9,UNSDGREGION,UNSDG_LAC,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,2.38 [1.21-3.95],2.37659,1.21208,3.95206,,2022-09-12T15:58:46+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
175132,AIR_9,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,1.73 [0.89-2.62],1.72591,0.88797,2.62149,,2022-09-12T14:48:55+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
180980,AIR_9,UNREGION,143,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,1.37 [0.77-2.14],1.36952,0.76632,2.143,,2022-09-12T16:32:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
181471,AIR_9,REGION,EMR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,10.93 [4.61-19.40],10.93282,4.60975,19.39603,,2022-09-12T17:08:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
181527,AIR_9,UNREGION,202,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,6.79 [4.26-8.77],6.79083,4.2648,8.76934,,2022-09-12T16:33:17+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
186950,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,2.37 [0.90-4.28],2.371,0.89846,4.28205,,2022-09-12T15:58:48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
187839,AIR_9,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,65 [35-95],64.91091,35.1579,94.62469,,2022-08-26T09:26:11+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
205736,AIR_9,COUNTRY,GNB,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,75 [23-152],74.85198,23.24793,151.51625,,2022-08-26T09:26:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
206743,AIR_9,UNREGION,9,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,1.48 [0.48-3.03],1.48499,0.48438,3.02626,,2022-09-12T16:33:04+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
211592,AIR_9,UNREGION,34,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,2.83 [1.81-3.99],2.82706,1.81396,3.99389,,2022-09-12T16:33:15+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
212422,AIR_9,UNREGION,150,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,2.86 [1.14-5.05],2.86097,1.14213,5.05188,,2022-09-12T16:32:38+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
213039,AIR_9,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,6.99 [4.27-9.97],6.98662,4.26645,9.97377,,2022-09-12T15:58:59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
219025,AIR_9,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,89 [23-196],88.90895,22.71283,195.56606,,2022-08-26T09:25:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
223775,AIR_9,COUNTRY,PRY,AMR,YEAR,Americas,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,295 [166-406],294.73052,166.3382,406.14807,,2022-08-26T09:26:24+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
224634,AIR_9,UNSDGREGION,UNSDG_LAC,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,4.05 [0.99-9.29],4.05449,0.98639,9.28745,,2022-09-12T15:58:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
225910,AIR_9,REGION,EUR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,1.67 [0.82-2.69],1.6712,0.81938,2.69277,,2022-09-12T17:07:57+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
230252,AIR_9,COUNTRY,CUB,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,96 [23-223],95.61494,22.93536,223.07984,,2022-08-26T09:25:55+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
231539,AIR_9,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,302 [163-430],301.70871,162.90628,430.41208,,2022-08-26T09:26:12+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
236647,AIR_9,UNREGION,15,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,46.17 [26.70-70.86],46.17314,26.70347,70.85583,,2022-09-12T16:32:48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
237687,AIR_9,UNREGION,143,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,4.20 [2.44-6.42],4.19522,2.4373,6.41748,,2022-09-12T16:32:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
243593,AIR_9,UNREGION,9,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,1.44 [0.17-4.14],1.44113,0.16744,4.14467,,2022-09-12T16:33:05+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
243614,AIR_9,REGION,AFR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.72 [0.40-1.12],0.72216,0.40439,1.12483,,2022-09-12T17:07:45+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
243764,AIR_9,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,81 [31-145],81.22585,30.83811,145.25548,,2022-08-26T09:25:53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
244011,AIR_9,COUNTRY,TCD,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,167 [81-268],167.19848,80.83188,267.69301,,2022-08-26T09:26:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
244833,AIR_9,COUNTRY,GIN,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,252 [156-333],252.20181,156.35353,333.08469,,2022-08-26T09:26:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
249740,AIR_9,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,,,,865 [672-1 068],864.5493,671.69894,1067.78963,,2022-08-26T09:26:34+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
250054,AIR_9,UNREGION,35,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,97.47 [54.39-142.28],97.46821,54.39046,142.27844,,2022-09-12T16:33:11+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
255755,AIR_9,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,144 [55-224],143.81362,55.39931,224.07678,,2022-08-26T09:26:03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
257252,AIR_9,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,189 [78-307],188.59845,78.19166,306.95406,,2022-08-26T09:26:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
257441,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,153.54 [65.72-272.13],153.54257,65.72107,272.13156,,2022-09-12T15:58:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
257629,AIR_9,REGION,AMR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,20.01 [7.70-36.90],20.00966,7.69942,36.89872,,2022-09-12T17:07:47+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
257646,AIR_9,COUNTRY,CHL,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,,,218 [137-281],218.13942,137.1038,281.34654,,2022-08-26T09:25:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
261991,AIR_9,UNREGION,145,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,16.89 [11.58-21.44],16.89328,11.57943,21.44367,,2022-09-12T16:33:24+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
262491,AIR_9,COUNTRY,GIN,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,,,,235 [119-378],235.44676,118.59541,378.06908,,2022-08-26T09:26:02+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
262723,AIR_9,REGION,AFR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,0.15 [0.09-0.23],0.14697,0.08559,0.22763,,2022-09-12T17:07:46+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
268533,AIR_9,REGION,WPR,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,10.56 [4.28-19.34],10.55713,4.28328,19.33673,,2022-09-12T17:08:06+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
269498,AIR_9,UNSDGREGION,UNSDG_EUROPENORTHERNAMR,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,13.06 [2.76-32.29],13.06115,2.76245,32.28502,,2022-09-12T15:58:51+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
274679,AIR_9,COUNTRY,NIC,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,,,44 [12-97],44.30258,11.69044,96.50003,,2022-08-26T09:26:20+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
275369,AIR_9,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,93 [44-139],93.33112,44.31409,138.54693,,2022-08-26T09:26:12+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
276192,AIR_9,GLOBAL,GLOBAL,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,47.26 [31.68-59.70],47.264,31.68011,59.69694,,2022-09-12T17:38:22+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
281442,AIR_9,UNREGION,35,,YEAR,,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,,53.44 [33.74-69.05],53.44248,33.74019,69.04513,,2022-09-12T16:33:10+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
282178,AIR_9,COUNTRY,NOR,EUR,YEAR,Europe,SEX,2019,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,,,19 [4-44],18.5068,4.33659,43.76209,,2022-08-26T09:26:20+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
288849,AIR_9,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,,,,31 [13-56],31.18767,12.73164,55.75174,,2022-08-26T09:26:12+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
293625,AIR_9,REGION,SEAR,,YEAR,,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,,14.73 [10.62-19.16],14.7286,10.61896,19.1646,,2022-09-12T17:07:52+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
295266,AIR_9,UNREGION,30,,YEAR,,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,,11.64 [4.76-21.06],11.64,4.75805,21.06456,,2022-09-12T16:32:32+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
