SpatialDim,ParentLocationCode,TimeDim,PM25_mean,PM25_lower_CI,PM25_upper_CI,PM25_scaled_0_1
MNE,EUR,2012,26.83415,23.53622,31.21394,0.3258106478790321
MNE,EUR,2013,23.39572,20.91303,26.68928,0.2746922949983721
MNE,EUR,2014,23.25985,20.8698,26.72252,0.27267234676447016
MNE,EUR,2015,22.49954,20.12484,25.96624,0.26136899178016204
MNE,EUR,2016,21.48403,19.21737,24.73053,0.2462716367274668
MNE,EUR,2017,22.66356,20.08937,26.14771,0.2638074396297579
MNE,EUR,2018,23.34584,20.79425,26.94355,0.2739507404395509
MNE,EUR,2019,19.29617,17.34368,22.20367,0.21374522219133235
MNG,WPR,2010,45.20481,33.155,59.79518,0.5989230510777667
MNG,WPR,2011,51.57723,38.50291,69.82998,0.6936603626600222
MNG,WPR,2012,52.19057,37.71976,71.51769,0.7027787482475794
MNG,WPR,2013,48.76769,35.89755,64.56288,0.6518915736626224
MNG,WPR,2014,47.14049,33.7459,61.55994,0.6277003631952259
MNG,WPR,2015,47.78887,33.39006,62.15099,0.637339680453615
MNG,WPR,2016,47.50225,34.59891,62.1428,0.6330785664269647
MNG,WPR,2017,45.49607,32.90698,58.99878,0.603253146923842
MNG,WPR,2018,44.03985,33.31918,58.18684,0.5816038570351793
MNG,WPR,2019,41.30377,30.67706,53.49822,0.5409271810668692
MOZ,AFR,2010,16.64926,8.54007,26.72765,0.1743942162312437
MOZ,AFR,2011,16.31307,8.52878,26.08261,0.16939615634491503
MOZ,AFR,2012,16.46958,8.518,26.44355,0.17172295474108773
MOZ,AFR,2013,16.65098,8.54797,26.68697,0.1744197870780996
MOZ,AFR,2014,16.6766,8.5956,26.76283,0.1748006737620811
MOZ,AFR,2015,16.68126,8.58581,26.99214,0.17486995291693488
MOZ,AFR,2016,16.42798,8.45844,26.13284,0.17110449704968922
MOZ,AFR,2017,16.25737,8.49622,25.75279,0.16856807717638383
MOZ,AFR,2018,16.6806,8.57494,26.76307,0.17486014084779247
MOZ,AFR,2019,16.44818,8.55241,26.26218,0.17140480583253176
MRT,AFR,2010,38.90393,16.39494,83.2929,0.5052493083234594
MRT,AFR,2011,41.32036,17.17976,90.2002,0.5411738208048573
MRT,AFR,2012,42.27807,17.50226,93.13001,0.5554118764690228
MRT,AFR,2013,40.30183,17.0873,86.80444,0.5260315681024499
MRT,AFR,2014,40.80888,17.22294,87.95827,0.5335697645549409
MRT,AFR,2015,43.67907,18.10376,97.10238,0.5762402232394398
MRT,AFR,2016,42.42518,17.8031,92.83677,0.5575989272137737
MRT,AFR,2017,43.42366,18.13845,95.80472,0.5724431011490527
MRT,AFR,2018,42.58011,17.93192,92.81238,0.5599022361110905
MRT,AFR,2019,41.98461,17.85688,90.84156,0.5510490737258062
MUS,AFR,2010,10.59822,8.41676,12.99015,0.0844347876504703
MUS,AFR,2011,10.54148,8.34604,12.92011,0.08359124703965413
MUS,AFR,2012,10.59407,8.40579,12.9808,0.08437309054904474
MUS,AFR,2013,10.63984,8.45635,13.03456,0.08505354267729738
MUS,AFR,2014,10.65525,8.47132,13.05127,0.08528263962500056
MUS,AFR,2015,10.75079,8.58122,13.16543,0.08670301096721728
MUS,AFR,2016,10.73204,8.5561,13.14062,0.08642425900294509
MUS,AFR,2017,10.35147,8.1033,12.71869,0.0807664118006485
MUS,AFR,2018,10.44866,8.2161,12.81849,0.08221131331572117
MUS,AFR,2019,10.48182,8.2528,12.84361,0.08270429545626866
MWI,AFR,2010,18.7213,6.23551,38.18315,0.2051987613006046
MWI,AFR,2011,18.84669,6.24685,38.94072,0.20706290576994263
MWI,AFR,2012,18.96952,6.25719,39.3039,0.20888899130442537
MWI,AFR,2013,18.72721,6.2351,38.05944,0.2052866239197432
MWI,AFR,2014,18.71457,6.22818,38.07161,0.20509870792889517
MWI,AFR,2015,18.80413,6.2545,38.46345,0.2064301759779734
MWI,AFR,2016,18.58392,6.21353,37.57074,0.20315636424184666
MWI,AFR,2017,18.47615,6.18618,37.26178,0.20155417228506736
MWI,AFR,2018,18.60764,6.2052,37.58493,0.20350900406011527
MWI,AFR,2019,18.56954,6.19959,37.49268,0.2029425800687142
MYS,WPR,2010,22.67492,18.7714,26.86605,0.2639763261531783
MYS,WPR,2011,21.03622,18.48908,23.79259,0.23961414781436158
MYS,WPR,2012,22.27061,19.91963,24.64969,0.25796554179718456
MYS,WPR,2013,23.17544,20.90755,25.36832,0.2714174425882454
MYS,WPR,2014,20.80653,19.40707,22.51032,0.23619939908509885
MYS,WPR,2015,21.43982,19.58838,23.56801,0.24561437676264158
MYS,WPR,2016,22.88744,21.03182,24.96753,0.26713581241702483
MYS,WPR,2017,20.3758,18.69108,22.39125,0.22979583462798137
MYS,WPR,2018,20.49619,18.51389,22.75702,0.23158564524018008
MYS,WPR,2019,21.52164,20.55148,22.80059,0.24683077600086822
NAM,AFR,2010,11.93522,6.18205,19.06079,0.10431166104950484
NAM,AFR,2011,12.0992,6.18031,19.50358,0.10674951422824358
NAM,AFR,2012,12.16913,6.19071,19.65392,0.10778914755419308
NAM,AFR,2013,11.85483,6.23846,18.66553,0.10311652129442005
NAM,AFR,2014,11.9326,6.24751,18.88578,0.1042727101083639
NAM,AFR,2015,11.87753,6.25922,18.86858,0.10345399700583223
NAM,AFR,2016,11.90338,6.2883,18.89484,0.10383830304724213
NAM,AFR,2017,11.97733,6.30703,19.04216,0.1049377007943316
NAM,AFR,2018,11.88239,6.31584,18.9277,0.10352624951497157
NAM,AFR,2019,11.81074,6.3195,18.87753,0.10246104534216616
NER,AFR,2010,49.54739,21.16752,98.6116,0.6634831953449165
NER,AFR,2011,49.57459,21.24991,98.70857,0.663887571527754
NER,AFR,2012,49.83186,21.38548,99.26642,0.6677123458129968
NER,AFR,2013,47.72282,21.15462,93.27779,0.6363577302008054
NER,AFR,2014,48.79553,21.37908,96.196,0.6523054645791737
NER,AFR,2015,52.86639,22.06723,107.86666,0.7128260097139485
NER,AFR,2016,52.51137,22.05351,106.9769,0.7075480085216334
NER,AFR,2017,52.41127,22.13731,106.83166,0.7060598447017057
NER,AFR,2018,50.74433,21.94182,101.53981,0.6812778287377664
NER,AFR,2019,50.15037,21.92214,99.90229,0.6724475611804811
NGA,AFR,2010,52.84583,36.0805,72.37313,0.7125203488933919
NGA,AFR,2011,53.70578,36.42047,73.87517,0.7253050289827708
NGA,AFR,2012,54.53055,36.78116,75.26231,0.7375666960533181
NGA,AFR,2013,52.88635,36.29004,72.43572,0.7131227504716483
NGA,AFR,2014,53.95678,36.76377,74.10301,0.729036588611161
NGA,AFR,2015,57.2825,37.85859,79.98029,0.7784793076841882
NGA,AFR,2016,57.1711,37.88991,79.66751,0.7768231493471258
NGA,AFR,2017,57.45214,38.08303,80.08753,0.7810013067892085
NGA,AFR,2018,56.52002,37.91622,78.34665,0.7671436918058816
NGA,AFR,2019,55.64206,37.64324,76.87931,0.754091261163087
NIC,AMR,2010,19.92137,14.04378,28.77232,0.22303992768802375
NIC,AMR,2011,20.95415,14.88261,29.13815,0.23839403188327796
NIC,AMR,2012,20.1217,14.1393,28.39791,0.2260181880081648
NIC,AMR,2013,21.2362,15.37232,29.78953,0.2425872047645029
NIC,AMR,2014,20.25059,14.56766,28.62071,0.2279343661775003
NIC,AMR,2015,20.60811,14.86942,29.79425,0.233249534298385
NIC,AMR,2016,19.55939,13.98802,28.61879,0.21765845376657086
NIC,AMR,2017,18.43793,12.94028,25.85125,0.20098596428109497
NIC,AMR,2018,17.24307,12.38411,24.82402,0.1832222537728149
NIC,AMR,2019,16.00181,10.98196,21.95873,0.16476872507028262
NIU,WPR,2010,6.44213,3.17372,14.53907,0.022647147586899986
NIU,WPR,2011,6.34358,3.21478,13.48628,0.021182027262685442
NIU,WPR,2012,6.43149,3.16661,13.62585,0.022488965138907673
NIU,WPR,2013,6.40683,3.0916,13.70113,0.02212235055549691
NIU,WPR,2014,6.51817,3.1496,14.02243,0.023777616886273646
NIU,WPR,2015,6.52981,3.30694,12.79506,0.023950666105693824
NIU,WPR,2016,6.75023,3.3052,13.3064,0.02722759986382037
NIU,WPR,2017,6.64027,3.20959,13.58851,0.025592849677614056
NIU,WPR,2018,6.7349,3.01937,14.11023,0.026999692257831432
NIU,WPR,2019,6.74203,3.15229,13.16402,0.027105692338112
NLD,EUR,2010,15.01226,14.46826,15.59742,0.15005731140385437
NLD,EUR,2011,15.53418,14.99215,16.13565,0.15781657674747746
NLD,EUR,2012,13.74709,13.29174,14.20743,0.1312483181964822
NLD,EUR,2013,13.19624,12.77277,13.72538,0.1230589571554514
NLD,EUR,2014,12.48643,12.03507,12.99617,0.1125063741282497
NLD,EUR,2015,12.58504,12.14621,13.08292,0.1139723864587499
NLD,EUR,2016,11.59958,11.23409,11.98092,0.09932177788746151
NLD,EUR,2017,11.62645,11.26751,12.02337,0.09972124803572782
NLD,EUR,2018,11.48585,11.14088,11.96658,0.0976309799729722
NLD,EUR,2019,10.7416,10.38725,11.13215,0.08656638533779534
NOR,EUR,2010,7.86369,7.43527,8.25533,0.04378115517787348
NOR,EUR,2011,8.32307,7.84728,8.76362,0.0506106526363989
NOR,EUR,2012,7.32541,6.8952,7.72022,0.035778669453690744
NOR,EUR,2013,7.13364,6.69931,7.49674,0.03292766869697208
NOR,EUR,2014,6.61816,6.21391,6.95975,0.0252641453613443
NOR,EUR,2015,6.8203,6.41712,7.17111,0.028269314537769763
NOR,EUR,2016,6.32693,5.96654,6.64777,0.020934495518411745
NOR,EUR,2017,6.36199,5.9888,6.69049,0.021455724524672138
NOR,EUR,2018,6.33232,5.9844,6.66463,0.021014627416407857
NOR,EUR,2019,6.30111,5.94914,6.6343,0.020550635480144682
NPL,SEAR,2010,39.77933,32.79493,48.08036,0.5182636800313987
NPL,SEAR,2011,39.48479,34.35761,46.97219,0.5138848211750399
NPL,SEAR,2012,40.43541,35.00715,48.38455,0.528017471429782
NPL,SEAR,2013,41.79461,36.08686,49.79003,0.5482243871545148
NPL,SEAR,2014,40.29809,34.88047,48.12009,0.5259759663773097
NPL,SEAR,2015,39.81822,34.79185,47.30376,0.5188418487722276
NPL,SEAR,2016,38.42945,33.37754,45.66264,0.4981953226163734
NPL,SEAR,2017,36.76309,31.78571,43.85343,0.4734219293798623
NPL,SEAR,2018,40.05945,34.8296,47.47566,0.5224281600437677
NPL,SEAR,2019,36.43171,31.7147,42.97017,0.4684953786641017
NRU,WPR,2010,7.4968,3.02657,14.97738,0.03832668540870984
NRU,WPR,2011,7.57982,3.00903,14.9241,0.039560924772649886
NRU,WPR,2012,7.4037,3.0178,14.13657,0.036942588988777066
NRU,WPR,2013,7.37316,2.87855,14.43199,0.03648855778937055
NRU,WPR,2014,7.1829,2.78692,13.7217,0.03366000585750794
NRU,WPR,2015,7.27544,2.91245,13.2317,0.03503577688544111
NRU,WPR,2016,7.33435,2.8213,13.24611,0.035911578390255716
NRU,WPR,2017,7.44854,2.61358,13.37809,0.037609215019601835
NRU,WPR,2018,7.59188,2.70198,14.7979,0.03974021803606975
NRU,WPR,2019,7.40486,2.89087,14.43252,0.03695983444363338
NZL,WPR,2010,9.34902,8.414,10.18754,0.06586321678280091
NZL,WPR,2011,8.54013,7.66252,9.42892,0.05383763404252787
NZL,WPR,2012,7.67365,7.23541,8.15733,0.040955873935725
NZL,WPR,2013,7.50781,7.13262,8.15124,0.038490368562130464
NZL,WPR,2014,7.19456,6.85401,7.60257,0.03383335241235666
NZL,WPR,2015,6.93597,6.53959,7.34618,0.029988953988829104
NZL,WPR,2016,6.90511,6.5587,7.25559,0.029530165422565667
NZL,WPR,2017,7.14232,6.74278,7.58455,0.033056712272965805
NZL,WPR,2018,7.44725,7.00667,7.97912,0.037590036884459915
NZL,WPR,2019,8.60929,8.11482,9.1131,0.05486581995447794
OMN,EMR,2010,35.53593,22.48632,58.20497,0.4551780221544628
OMN,EMR,2011,35.90277,22.60259,59.22641,0.46063174858505496
OMN,EMR,2012,36.9132,23.00219,61.41162,0.4756535804388969
OMN,EMR,2013,36.20723,22.68209,59.88937,0.46515808581397805
OMN,EMR,2014,34.69059,21.99148,56.82396,0.4426105455956446
OMN,EMR,2015,35.84203,22.52628,59.1005,0.45972874088852744
OMN,EMR,2016,35.53841,22.39989,58.39823,0.4552148917476038
OMN,EMR,2017,35.99423,22.66305,59.1281,0.46199146349984616
OMN,EMR,2018,36.67529,22.91051,60.7818,0.47211662684849715
OMN,EMR,2019,34.88286,22.12731,56.88761,0.4454689797380772
PAK,EMR,2010,56.40357,45.68369,69.2605,0.7654124562731086
PAK,EMR,2011,55.33722,45.47388,67.04151,0.7495592745610214
PAK,EMR,2012,56.29123,45.99875,68.60881,0.763742323170904
PAK,EMR,2013,59.05498,48.06485,71.97563,0.8048303627046225
PAK,EMR,2014,56.2618,45.55286,69.02719,0.7633047940877823
PAK,EMR,2015,55.89503,45.37256,67.79877,0.75785210833119
PAK,EMR,2016,53.65099,43.87565,65.4513,0.724490478576239
PAK,EMR,2017,51.97565,42.55322,62.73509,0.699583581732306
PAK,EMR,2018,56.50438,46.53006,68.6939,0.7669111755007499
PAK,EMR,2019,50.13067,41.09837,59.96148,0.6721546857833525
PAN,AMR,2010,14.12765,10.486,17.84568,0.13690601673106453
PAN,AMR,2011,14.78085,10.91014,19.08976,0.14661699182773574
PAN,AMR,2012,14.52209,10.42,18.81676,0.14277006605306547
PAN,AMR,2013,15.21319,11.10753,19.10755,0.15304449178685212
PAN,AMR,2014,14.51812,10.54374,18.69767,0.14271104497049686
PAN,AMR,2015,14.86951,10.70275,18.76481,0.14793507978252887
PAN,AMR,2016,14.03824,10.25996,17.84878,0.13557677869770057
PAN,AMR,2017,13.38493,9.68015,17.04775,0.1258641682561723
PAN,AMR,2018,12.37203,8.98903,15.85925,0.11080561547690373
PAN,AMR,2019,11.77915,8.45551,15.12566,0.1019914040327604
PER,AMR,2010,29.59087,23.01205,38.51786,0.36679417400961284
PER,AMR,2011,28.47326,22.38318,35.97425,0.35017892159413416
PER,AMR,2012,29.99227,23.68116,37.68687,0.3727616960607516
PER,AMR,2013,30.46651,23.91335,39.70953,0.3798121137426948
PER,AMR,2014,31.47109,24.9451,41.14047,0.3947469749836837
PER,AMR,2015,30.28824,23.88527,38.53675,0.3771618144002521
PER,AMR,2016,29.48786,22.69985,37.50371,0.3652627478848301
PER,AMR,2017,27.75851,21.20036,36.00919,0.33955289671607886
PER,AMR,2018,28.81163,22.26174,36.99731,0.3552093910421755
PER,AMR,2019,29.06587,22.2001,38.42181,0.3589891190099919
PHL,WPR,2010,23.81843,20.00283,29.63852,0.28097662794863826
PHL,WPR,2011,22.13145,18.15793,26.56163,0.255896681885285
PHL,WPR,2012,23.35276,19.89016,26.80554,0.27405361849783166
PHL,WPR,2013,24.20666,20.57429,28.36047,0.2867483546200722
PHL,WPR,2014,21.54303,18.51304,24.82628,0.24714877624170992
PHL,WPR,2015,22.05308,18.54593,25.3003,0.2547315730084845
PHL,WPR,2016,23.90306,20.43047,26.5448,0.28223480281457713
PHL,WPR,2017,21.62402,18.60763,24.8266,0.24835283605965144
PHL,WPR,2018,21.51733,17.94289,24.82572,0.24676670021601418
PHL,WPR,2019,22.45141,19.16015,25.91234,0.26065345407133966
PLW,WPR,2010,7.22831,2.85857,17.57003,0.03433510594804657
PLW,WPR,2011,7.60687,3.10798,18.45766,0.039963070939773214
PLW,WPR,2012,7.77952,2.88333,17.45007,0.0425298190267914
PLW,WPR,2013,7.77074,2.88382,19.07808,0.04239928877365488
PLW,WPR,2014,7.75975,2.85324,18.62048,0.042235902955662825
PLW,WPR,2015,8.01579,3.00284,18.78435,0.04604239111204938
PLW,WPR,2016,7.58828,2.79118,16.20298,0.0396866976589295
PLW,WPR,2017,7.49994,2.72419,16.52762,0.03837336707099328
PLW,WPR,2018,7.77358,2.70346,16.5893,0.042441510404509976
PLW,WPR,2019,7.82424,2.92714,17.41972,0.04319466104504482
PNG,WPR,2010,8.65084,2.76593,19.04346,0.055483534307305085
PNG,WPR,2011,8.27803,3.00666,20.12927,0.04994105325128856
PNG,WPR,2012,8.38956,2.98464,20.77899,0.0515991442686366
PNG,WPR,2013,8.38809,2.85336,20.37914,0.05157729011463767
PNG,WPR,2014,8.38693,3.02653,20.12882,0.051560044659781354
PNG,WPR,2015,8.96576,3.33522,20.82443,0.060165377965363386
PNG,WPR,2016,8.68582,3.19374,19.98579,0.056003573971851246
PNG,WPR,2017,8.8705,3.08986,20.03146,0.05874916931914646
PNG,WPR,2018,8.92571,3.1543,19.98135,0.05956996376967803
PNG,WPR,2019,8.88558,3.18037,19.45226,0.05897336023227842
POL,EUR,2010,26.32189,25.68319,27.04596,0.31819499554740194
POL,EUR,2011,27.01823,26.38234,27.56379,0.3285473231634705
POL,EUR,2012,24.46697,23.95769,24.92381,0.29061832389045567
POL,EUR,2013,23.36101,22.93261,23.93311,0.2741762693621114
POL,EUR,2014,23.45474,22.99847,23.91223,0.27556973184804373
POL,EUR,2015,22.58791,22.08768,23.19435,0.2626827683712411
POL,EUR,2016,21.34448,20.81073,21.81403,0.24419697877471042
POL,EUR,2017,21.9609,21.36264,22.41861,0.25336115401826526
POL,EUR,2018,22.51081,21.99455,23.05232,0.2615365402941539
POL,EUR,2019,18.82808,18.40421,19.19695,0.20678623515367037
PRK,SEAR,2010,50.40548,37.98226,65.52334,0.6762402232394397
PRK,SEAR,2011,55.17787,40.70867,72.45299,0.7471902545339936
PRK,SEAR,2012,56.46034,43.07712,73.64288,0.7662564428870675
PRK,SEAR,2013,68.48237,50.82543,87.86215,0.944985214995815
PRK,SEAR,2014,60.0937,45.31046,77.31496,0.8202727755221582
PRK,SEAR,2015,56.44233,42.69394,72.96409,0.765988692333652
PRK,SEAR,2016,51.03666,38.55879,66.24984,0.6856238320292697
PRK,SEAR,2017,50.32324,38.00685,65.01809,0.6750175799572133
PRK,SEAR,2018,43.532,33.03798,56.34065,0.5740537671655459
PRK,SEAR,2019,41.46032,31.42461,53.61363,0.5432545741338991
PRT,EUR,2010,10.54772,10.15494,10.86935,0.08368401569336391
PRT,EUR,2011,10.67923,10.26914,11.06746,0.08563914480384038
PRT,EUR,2012,9.43022,9.08995,9.74469,0.06707039862274229
PRT,EUR,2013,9.44265,9.10216,9.76448,0.06725519259159046
PRT,EUR,2014,7.8954,7.59955,8.11892,0.04425258049985059
PRT,EUR,2015,8.67534,8.36788,8.92925,0.055847770207287394
PRT,EUR,2016,8.41931,8.12207,8.70878,0.05204143071861512
PRT,EUR,2017,9.03849,8.6954,9.35431,0.06124663825131087
PRT,EUR,2018,7.89586,7.61127,8.15129,0.04425941921470739
PRT,EUR,2019,7.34244,7.10357,7.5747,0.03603185057110701
PRY,AMR,2010,16.36973,12.268,23.86811,0.170238507614017
PRY,AMR,2011,15.8887,11.97168,23.18896,0.1630871445540786
PRY,AMR,2012,15.26003,11.528,22.36538,0.1537408513605326
PRY,AMR,2013,14.33518,10.82851,21.3056,0.13999131780548613
PRY,AMR,2014,14.08261,10.56223,20.97179,0.13623641734595426
PRY,AMR,2015,13.00169,9.89004,18.99388,0.12016662677416332
PRY,AMR,2016,13.26532,10.02703,19.43419,0.12408595372568722
PRY,AMR,2017,16.35836,12.53265,23.9161,0.17006947242288234
PRY,AMR,2018,12.1112,9.07199,17.64068,0.10692791548537778
PRY,AMR,2019,12.30993,9.31927,17.95019,0.10988238897123427
PSE,EMR,2010,29.4186,21.04017,39.8329,0.36423307529573723
PSE,EMR,2011,28.7703,20.73937,38.88985,0.3545949473790625
PSE,EMR,2012,29.45407,21.06542,39.86351,0.36476039967828305
PSE,EMR,2013,29.84821,21.25133,40.46237,0.3706199889688556
PSE,EMR,2014,30.03145,21.34173,40.76739,0.3733441761652947
PSE,EMR,2015,30.4868,21.55957,41.48623,0.38011376053496587
PSE,EMR,2016,30.29228,21.47173,41.18814,0.3772218761568207
PSE,EMR,2017,29.81358,21.26074,40.28298,0.3701051526743092
PSE,EMR,2018,30.51881,21.59247,41.41551,0.3805896458883713
PSE,EMR,2019,30.8191,21.73442,41.91581,0.3850539886804402
QAT,EMR,2010,64.27163,49.20683,77.33676,0.8823851058737128
QAT,EMR,2011,63.84025,48.84191,76.71757,0.8759718780151671
QAT,EMR,2012,63.83774,48.86788,76.69489,0.8759345624188831
QAT,EMR,2013,61.36537,47.49435,73.19581,0.8391784027438113
QAT,EMR,2014,58.29297,45.19922,69.16846,0.793501734208887
QAT,EMR,2015,65.9073,50.27941,79.53372,0.9067022378951031
QAT,EMR,2016,61.29524,47.48756,73.16184,0.8381357960635762
QAT,EMR,2017,63.11193,48.57697,75.64453,0.8651441110488358
QAT,EMR,2018,62.6647,48.35637,75.02082,0.8584952448631589
QAT,EMR,2019,59.03746,45.74071,70.19674,0.8045698968692067
ROU,EUR,2010,18.05504,17.41938,18.65196,0.19529362616908574
ROU,EUR,2011,18.67849,17.97155,19.27966,0.20456231481577838
ROU,EUR,2012,16.96099,16.25189,17.5574,0.17902863488844714
ROU,EUR,2013,15.95671,15.35081,16.4411,0.16409823367888665
ROU,EUR,2014,15.96018,15.41786,16.52268,0.1641498213757413
ROU,EUR,2015,15.41342,14.83141,16.07208,0.1560212654298504
ROU,EUR,2016,14.84775,14.12884,15.49082,0.14761157883625886
ROU,EUR,2017,15.3241,14.58222,15.94016,0.15469336540591488
ROU,EUR,2018,15.59612,14.80166,16.43284,0.15873742456971848
ROU,EUR,2019,13.30043,12.55027,14.09724,0.12460792607051906
RUS,EUR,2010,11.8813,9.67118,14.68425,0.10351004473411521
RUS,EUR,2011,10.52571,8.32023,13.18884,0.08335679805423696
RUS,EUR,2012,10.22086,8.3109,12.29654,0.07882466278445709
RUS,EUR,2013,10.46019,8.39758,12.97377,0.08238272719028428
RUS,EUR,2014,10.79947,8.77586,13.19306,0.08742672540032498
RUS,EUR,2015,9.48913,7.70295,11.56542,0.06794620012755688
RUS,EUR,2016,8.71282,7.07069,11.02567,0.05640497680040319
RUS,EUR,2017,8.38309,6.80357,10.39721,0.051502956257498414
RUS,EUR,2018,9.22426,7.62076,11.24895,0.06400843837946243
RUS,EUR,2019,8.88468,7.30639,10.84504,0.05895998013799336
RWA,AFR,2010,34.39619,11.86233,69.01577,0.43823376808728576
RWA,AFR,2011,34.80846,11.88801,70.35329,0.44436289194384515
RWA,AFR,2012,35.33117,11.91846,71.9847,0.45213390203689635
RWA,AFR,2013,34.87908,11.92439,70.42173,0.44541278334207995
RWA,AFR,2014,34.9263,11.94006,70.44967,0.44611479228890294
RWA,AFR,2015,34.68945,11.95406,69.69926,0.4425935974762169
RWA,AFR,2016,34.97191,11.98166,70.573,0.44679286573372723
RWA,AFR,2017,34.7134,11.99518,69.78996,0.4429496566519139
RWA,AFR,2018,34.91829,12.01496,70.4185,0.4459957094497659
RWA,AFR,2019,35.65776,12.05254,72.85885,0.4569892409175177
SAU,EMR,2010,56.55127,40.0669,74.43287,0.7676082784130019
SAU,EMR,2011,56.6517,39.92496,75.11008,0.7691013482675008
SAU,EMR,2012,58.60077,41.55355,77.34657,0.798077726454379
SAU,EMR,2013,57.09528,40.32735,75.5196,0.7756959507374662
SAU,EMR,2014,52.95536,37.07522,70.03076,0.7141487063678842
SAU,EMR,2015,58.47575,41.37294,77.34268,0.7962190826904694
SAU,EMR,2016,55.75664,39.29154,73.51136,0.75579469583329
SAU,EMR,2017,58.46789,41.36972,77.10368,0.7961022298670464
SAU,EMR,2018,58.30433,41.14879,77.32955,0.7936706207323074
SAU,EMR,2019,57.15638,40.08529,76.03679,0.7766043104717077
SDN,EMR,2010,22.00686,11.09078,40.44116,0.25404443083308925
SDN,EMR,2011,22.61182,11.19224,41.83424,0.263038232876081
SDN,EMR,2012,22.60951,11.21489,41.75525,0.26300389063408264
SDN,EMR,2013,21.93584,11.1145,40.2524,0.2529885927262834
SDN,EMR,2014,21.39796,10.99451,39.09199,0.24499205371067181
SDN,EMR,2015,22.55149,11.1908,41.68361,0.26214132055583883
SDN,EMR,2016,22.41052,11.15473,41.24092,0.2600455517876549
SDN,EMR,2017,22.73444,11.21904,41.88522,0.26486119638856387
SDN,EMR,2018,21.88573,11.08098,39.88121,0.2522436188100338
SDN,EMR,2019,21.42613,11.00884,38.90852,0.24541085066179433
SEAR,,2010,47.65426,43.69906,51.51935,0.6353384643517122
SEAR,,2011,47.31515,45.18162,49.46708,0.6302969934928142
SEAR,,2012,48.1556,46.58019,50.16192,0.6427917715393501
SEAR,,2013,50.35609,48.16563,52.70839,0.6755059533986183
SEAR,,2014,47.99703,46.10054,50.07872,0.6404343475940361
SEAR,,2015,47.7425,45.89646,49.87614,0.6366503082625056
SEAR,,2016,46.11154,44.42593,48.00177,0.6124031987345404
SEAR,,2017,44.26394,42.86644,46.03661,0.584935351844446
SEAR,,2018,47.47836,45.73621,49.59158,0.6327233992575535
SEAR,,2019,43.59033,42.01163,45.44101,0.5749209459429324
SEN,AFR,2010,36.73364,21.18505,55.40315,0.4729841029613122
SEN,AFR,2011,37.61465,21.51122,56.49995,0.48608187725696167
SEN,AFR,2012,38.97932,22.00887,58.20181,0.5063701142214049
SEN,AFR,2013,36.88208,21.42204,55.4259,0.4751909265120622
SEN,AFR,2014,37.6937,21.68567,56.60447,0.4872570955383332
SEN,AFR,2015,39.90025,22.4264,59.44113,0.5200613700324541
SEN,AFR,2016,38.67131,22.09644,57.89647,0.501790999953913
SEN,AFR,2017,39.88987,22.51736,59.51323,0.5199070529450331
SEN,AFR,2018,39.07941,22.32002,58.43738,0.5078581293736183
SEN,AFR,2019,38.21284,22.10697,57.28588,0.4949750312573869
SGP,WPR,2010,16.89388,13.1344,22.24698,0.17803092585792418
SGP,WPR,2011,16.53947,13.08313,21.93477,0.17276199339618015
SGP,WPR,2012,15.20339,11.8205,20.11791,0.15289879742685922
SGP,WPR,2013,16.58208,12.9125,21.85361,0.1733954665267208
SGP,WPR,2014,16.62945,12.97835,21.92118,0.17409970548925796
SGP,WPR,2015,16.15997,12.6063,21.25251,0.16712005363931132
SGP,WPR,2016,15.48455,12.03162,20.4575,0.15707873888151333
SGP,WPR,2017,14.23202,11.17787,18.67233,0.1384576616649892
SGP,WPR,2018,13.12328,10.3392,17.26146,0.12197427751207554
SGP,WPR,2019,13.33302,10.54192,17.56285,0.12509243415135265
SLB,WPR,2010,7.41903,2.33858,14.43096,0.037170496594766005
SLB,WPR,2011,7.37153,2.64041,14.75282,0.036464324951943156
SLB,WPR,2012,7.42724,2.64124,14.70426,0.037292552788188646
SLB,WPR,2013,7.54031,2.47698,14.86859,0.03897353863353556
SLB,WPR,2014,7.61513,2.83765,14.67402,0.040085870471767246
SLB,WPR,2015,7.85858,2.85398,14.45147,0.04370518597587717
SLB,WPR,2016,7.75892,2.8398,13.39372,0.042223563535377706
SLB,WPR,2017,7.79642,2.76176,13.71735,0.04278106746392206
SLB,WPR,2018,7.94788,2.56339,14.46863,0.04503278866438411
SLB,WPR,2019,7.8289,2.86279,14.99982,0.043263940199898605
SLE,AFR,2010,36.32017,17.28863,67.58161,0.4668371389790393
SLE,AFR,2011,37.26171,17.42039,69.62435,0.4808347989492166
SLE,AFR,2012,41.09574,18.0474,79.67069,0.5378344466067337
SLE,AFR,2013,37.75351,17.5141,70.62664,0.48814627713743286
SLE,AFR,2014,40.53461,17.94334,77.68701,0.5294922551554246
SLE,AFR,2015,42.52948,18.2611,84.2228,0.5591495314736984
SLE,AFR,2016,40.62177,18.01364,77.8118,0.5307880429530759
SLE,AFR,2017,40.24941,17.9519,77.68396,0.525252251944202
SLE,AFR,2018,39.46253,17.81673,75.49215,0.5135538868430559
SLE,AFR,2019,39.4217,17.81869,74.98595,0.5129468765656569
SLV,AMR,2010,26.92661,17.69923,39.57994,0.327185229565251
